v8-version,12,9,202,28,-node.11,0
v8-platform,macos,macos
shared-library,/opt/homebrew/Cellar/node/23.3.0/bin/node,0x102b7c000,0x103ef0350,45563904
shared-library,/System/Library/PrivateFrameworks/CoreServicesInternal.framework/Versions/A/CoreServicesInternal,0x19d2d8acc,0x19d310a90,427130880
shared-library,/System/Library/Frameworks/Foundation.framework/Versions/C/Foundation,0x19ad5a5c0,0x19b5efd98,427130880
shared-library,/usr/lib/libfakelink.dylib,0x1a682a468,0x1a682bb80,427130880
shared-library,/usr/lib/libicucore.A.dylib,0x19ccffcd4,0x19cf58b20,427130880
shared-library,/System/Library/PrivateFrameworks/SoftLinking.framework/Versions/A/SoftLinking,0x1a682cbbc,0x1a682ce50,427130880
shared-library,/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,0x19d35a90c,0x19d413a28,427130880
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/CoreServices,0x1adebcfc0,0x1adebcfc0,427130880
shared-library,/usr/lib/libDiagnosticMessagesClient.dylib,0x1a199de80,0x1a199ead8,427130880
shared-library,/usr/lib/libenergytrace.dylib,0x19f2ae6a4,0x19f2aed28,427130880
shared-library,/usr/lib/libbsm.0.dylib,0x1a5cba3cc,0x1a5cc8d40,427130880
shared-library,/usr/lib/system/libkxld.dylib,0x1a67be140,0x1a67d8a74,427130880
shared-library,/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,0x19eebf5b4,0x19f141008,427130880
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents,0x1a2510c78,0x1a251ad80,427130880
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,0x19cfd29d0,0x19d0c2e10,427130880
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x1a19e7b4c,0x1a1a69ab8,427130880
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x1a644fd78,0x1a6479e38,427130880
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x1a69062c0,0x1a6967870,427130880
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x1a0c9a770,0x1a0cfe210,427130880
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x19a0ddc18,0x19a2deaa8,427130880
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x1a7c2ca58,0x1a7c73e20,427130880
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x1a251f364,0x1a253c918,427130880
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x19c92d8ec,0x19cc4d9c8,427130880
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x19a9d95e4,0x19aa5ca80,427130880
shared-library,/usr/lib/libapple_nghttp2.dylib,0x1a69a6138,0x1a69b8290,427130880
shared-library,/usr/lib/libcompression.dylib,0x1a69dc400,0x1a6a33708,427130880
shared-library,/usr/lib/libsqlite3.dylib,0x1a090df3c,0x1a0aa98e0,427130880
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x1a0d22bb0,0x1a16f6d40,427130880
shared-library,/usr/lib/libCoreEntitlements.dylib,0x25fdd69d0,0x25fde01b0,427130880
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x2462f3da4,0x24632cda0,427130880
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x1a08f4138,0x1a09062e0,427130880
shared-library,/usr/lib/libMobileGestalt.dylib,0x19f2b09c0,0x19f308d18,427130880
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x1a6378dc0,0x1a63c6e64,427130880
shared-library,/usr/lib/libcoretls.dylib,0x1a5ca2290,0x1a5cb43b0,427130880
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x1a7ca1df0,0x1a7ca2c00,427130880
shared-library,/usr/lib/libpam.2.dylib,0x1a69d586c,0x1a69d8c6c,427130880
shared-library,/usr/lib/libxar.1.dylib,0x1a7d145b0,0x1a7d20778,427130880
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x1a2550518,0x1a2583970,427130880
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x1a1a82130,0x1a1a88d28,427130880
shared-library,/usr/lib/libarchive.2.dylib,0x1a687d4b8,0x1a68effd0,427130880
shared-library,/usr/lib/libxml2.2.dylib,0x1a259a404,0x1a2663878,427130880
shared-library,/usr/lib/liblangid.dylib,0x1a4e7c1c4,0x1a4e7ccd0,427130880
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x1abdb9874,0x1abed0820,427130880
shared-library,/System/Library/PrivateFrameworks/CollectionsInternal.framework/Versions/A/CollectionsInternal,0x235159f00,0x23529e330,427130880
shared-library,/System/Library/PrivateFrameworks/ReflectionInternal.framework/Versions/A/ReflectionInternal,0x24b40124c,0x24b4073d0,427130880
shared-library,/System/Library/PrivateFrameworks/RuntimeInternal.framework/Versions/A/RuntimeInternal,0x24b993944,0x24b9a2fd0,427130880
shared-library,/usr/lib/swift/libswiftCore.dylib,0x1a98795a0,0x1a9ce0270,427130880
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x1bf5a01b4,0x1bf5a4f88,427130880
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x1bd011358,0x1bd0151c8,427130880
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x1af52e914,0x1af53f620,427130880
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x1bf5ead44,0x1bf5eafb0,427130880
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x1b1da949c,0x1b1dab030,427130880
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x1bf5b2e34,0x1bf5ddf50,427130880
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x2613ce830,0x261425be8,427130880
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x261522674,0x2615ad9a0,427130880
shared-library,/usr/lib/swift/libswiftos.dylib,0x1b1dadab4,0x1b1dc2ba0,427130880
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x1a4e778a0,0x1a4e7a488,427130880
shared-library,/usr/lib/libpcap.A.dylib,0x1a682dd2c,0x1a684f380,427130880
shared-library,/usr/lib/libdns_services.dylib,0x1a0d0ec0c,0x1a0d15e80,427130880
shared-library,/usr/lib/libnetwork.dylib,0x19eebdfc0,0x19eebdfc0,427130880
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x1a59a0320,0x1a59acc30,427130880
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x1a3ed28f4,0x1a3ee2cf8,427130880
shared-library,/usr/lib/liblzma.5.dylib,0x1a7c82658,0x1a7c9a1e0,427130880
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x2614791f0,0x261506310,427130880
shared-library,/usr/lib/libbz2.1.0.dylib,0x1a643d434,0x1a6447fb0,427130880
shared-library,/usr/lib/libiconv.2.dylib,0x1a686394c,0x1a6869828,427130880
shared-library,/usr/lib/libcharset.1.dylib,0x1a67b1960,0x1a67b1d60,427130880
shared-library,/usr/lib/libheimdal-asn1.dylib,0x1a8101db0,0x1a810bb40,427130880
shared-library,/usr/lib/libCheckFix.dylib,0x1a5c958c8,0x1a5c9ed04,427130880
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x19f33ed18,0x19f3581a8,427130880
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x1a4e7f0a0,0x1a4f79f50,427130880
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x1a19a0fcc,0x1a19d8380,427130880
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x1ae182000,0x1ae182000,427130880
shared-library,/usr/lib/libmecab.dylib,0x1a5ccc1b0,0x1a5d1a060,427130880
shared-library,/usr/lib/libCRFSuite.dylib,0x19aa6cce0,0x19aa9b9b4,427130880
shared-library,/usr/lib/libgermantok.dylib,0x1a5d28294,0x1a5d29d40,427130880
shared-library,/usr/lib/libThaiTokenizer.dylib,0x1a697cd2c,0x1a697dd50,427130880
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x1a1a8b1b0,0x1a1dccbb0,427130880
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x1ade94000,0x1ade94000,427130880
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x1a7d5ac00,0x1a7dd0e90,427130880
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x1a587b000,0x1a5963a9c,427130880
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x19a4e4330,0x19a87849c,427130880
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x1a6ab0f28,0x1a7c17830,427130880
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x1a5d2b030,0x1a5d3cc28,427130880
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x1a69c161c,0x1a69d2960,427130880
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x1a6aac1a0,0x1a6aaf1d0,427130880
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x1a4fa6cb0,0x1a58145ac,427130880
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x19a971bb0,0x19a9d2c70,427130880
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x244a46404,0x244f1caf0,427130880
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x1a24f2ac0,0x1a2508448,427130880
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x1a24e35b4,0x1a24ea2b0,427130880
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x1a7ca4680,0x1a7cf9e88,427130880
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x1a5bd2cc4,0x1a5c153a8,427130880
shared-library,/usr/lib/libutil.dylib,0x1a7d23068,0x1a7d25660,427130880
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x242b97068,0x242c40f10,427130880
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x19d319c14,0x19d34a8e0,427130880
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x1a254c800,0x1a254e750,427130880
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x2328f7d1c,0x232903200,427130880
shared-library,/usr/lib/libmis.dylib,0x1bf56e920,0x1bf588be8,427130880
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x1cfca89f8,0x1cfcaadf8,427130880
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x1edd513f4,0x1edd52788,427130880
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x1a196fa60,0x1a1993f28,427130880
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x1a697f58c,0x1a69a18dc,427130880
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x19b9b7b40,0x19bb58a88,427130880
shared-library,/usr/lib/libxslt.1.dylib,0x1a7d2748c,0x1a7d49a70,427130880
shared-library,/usr/lib/libcmph.dylib,0x1a686a910,0x1a6879bd0,427130880
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x1a596c3b0,0x1a59945a0,427130880
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x1a4fa10d0,0x1a4fa4a90,427130880
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x19a880920,0x19a9492e0,427130880
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x1a5c60804,0x1a5c7bb00,427130880
shared-library,/usr/lib/libTLE.dylib,0x25ffc6064,0x25ffcd630,427130880
shared-library-end
tick,0x199b60d50,791,0,0x0,6
profiler,begin,1000
new,CodeRange,0x10c740000,0
new,MemoryChunk,0x14a178480000,262144
new,MemoryChunk,0x39e5fb680000,262144
new,MemoryChunk,0xd9dc2c0000,262144
new,MemoryChunk,0x17a79e500000,262144
new,MemoryChunk,0x325f24a80000,262144
new,MemoryChunk,0x170910f40000,262144
heap-capacity,1048512
heap-available,4346347392
new,MemoryChunk,0x831d2780000,262144
new,MemoryChunk,0x258e5c200000,262144
new,MemoryChunk,0x30b779000000,278528
new,MemoryChunk,0x30f681140000,262144
tick,0x1034c36b0,2041,0,0x0,6
new,MemoryChunk,0x235f4be80000,262144
new,MemoryChunk,0x20496c440000,262144
new,MemoryChunk,0x178fcf780000,262144
new,MemoryChunk,0x202693ac0000,262144
code-creation,Builtin,2,3000,0x102b7c000,792,DeoptimizationEntry_Eager
code-creation,Builtin,2,3000,0x102b7c320,792,DeoptimizationEntry_Lazy
code-creation,Builtin,2,3000,0x102b7c640,1976,RecordWriteSaveFP
code-creation,Builtin,2,3000,0x102b7ce00,1304,RecordWriteIgnoreFP
code-creation,Builtin,2,3000,0x102b7d320,268,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,3000,0x102b7d440,172,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,3000,0x102b7d500,76,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,3000,0x102b7d560,40,IndirectPointerBarrierSaveFP
code-creation,Builtin,2,3000,0x102b7d5a0,40,IndirectPointerBarrierIgnoreFP
code-creation,Builtin,2,3000,0x102b7d5e0,336,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,3041,0x102b7d740,412,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,3041,0x102b7d8e0,452,CallFunction_ReceiverIsAny
code-creation,Builtin,2,3041,0x102b7dac0,232,CallBoundFunction
code-creation,Builtin,2,3041,0x102b7dbc0,948,CallWrappedFunction
code-creation,Builtin,2,3041,0x102b7df80,192,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,3041,0x102b7e060,192,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,3041,0x102b7e140,192,Call_ReceiverIsAny
code-creation,Builtin,2,3041,0x102b7e220,816,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,3041,0x102b7e560,812,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,3041,0x102b7e8a0,956,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,3041,0x102b7ec60,952,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,3041,0x102b7f020,956,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,3041,0x102b7f3e0,952,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,3041,0x102b7f7a0,788,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,3083,0x102b7fac0,788,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,3083,0x102b7fde0,788,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,3083,0x102b80100,760,CallProxy
code-creation,Builtin,2,3083,0x102b80400,172,CallVarargs
code-creation,Builtin,2,3083,0x102b804c0,1156,CallWithSpread
code-creation,Builtin,2,3083,0x102b80960,1896,CallWithSpread_Baseline
code-creation,Builtin,2,3083,0x102b810e0,1960,CallWithSpread_WithFeedback
code-creation,Builtin,2,3083,0x102b818a0,1180,CallWithArrayLike
code-creation,Builtin,2,3083,0x102b81d40,1948,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,3083,0x102b824e0,196,CallForwardVarargs
code-creation,Builtin,2,3083,0x102b825c0,196,CallFunctionForwardVarargs
code-creation,Builtin,2,3083,0x102b826a0,392,CallFunctionTemplate_Generic
code-creation,Builtin,2,3125,0x102b82840,196,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,3125,0x102b82920,276,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,3125,0x102b82a40,364,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,3125,0x102b82bc0,24,ConstructFunction
code-creation,Builtin,2,3125,0x102b82be0,236,ConstructBoundFunction
code-creation,Builtin,2,3125,0x102b82ce0,44,ConstructedNonConstructable
code-creation,Builtin,2,3125,0x102b82d20,88,Construct
code-creation,Builtin,2,3125,0x102b82d80,172,ConstructVarargs
code-creation,Builtin,2,3125,0x102b82e40,1184,ConstructWithSpread
code-creation,Builtin,2,3125,0x102b83300,1912,ConstructWithSpread_Baseline
code-creation,Builtin,2,3125,0x102b83a80,1892,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,3125,0x102b84200,1308,ConstructWithArrayLike
code-creation,Builtin,2,3125,0x102b84720,248,ConstructForwardVarargs
code-creation,Builtin,2,3125,0x102b84820,120,ConstructForwardAllArgs
code-creation,Builtin,2,3125,0x102b848a0,696,ConstructForwardAllArgs_Baseline
code-creation,Builtin,2,3166,0x102b84b60,680,ConstructForwardAllArgs_WithFeedback
code-creation,Builtin,2,3166,0x102b84e20,248,ConstructFunctionForwardVarargs
code-creation,Builtin,2,3166,0x102b84f20,716,Construct_Baseline
code-creation,Builtin,2,3166,0x102b85200,720,Construct_WithFeedback
code-creation,Builtin,2,3166,0x102b854e0,536,JSConstructStubGeneric
code-creation,Builtin,2,3166,0x102b85700,444,JSBuiltinsConstructStub
code-creation,Builtin,2,3166,0x102b858c0,872,FastNewObject
code-creation,Builtin,2,3166,0x102b85c40,384,FastNewClosure
code-creation,Builtin,2,3166,0x102b85de0,796,ConstructProxy
code-creation,Builtin,2,3166,0x102b86100,284,JSEntry
code-creation,Builtin,2,3166,0x102b86220,284,JSConstructEntry
code-creation,Builtin,2,3166,0x102b86340,284,JSRunMicrotasksEntry
code-creation,Builtin,2,3166,0x102b86460,184,JSEntryTrampoline
code-creation,Builtin,2,3166,0x102b86520,184,JSConstructEntryTrampoline
code-creation,Builtin,2,3166,0x102b865e0,356,ResumeGeneratorTrampoline
code-creation,Builtin,2,3208,0x102b86760,1384,StringFromCodePointAt
code-creation,Builtin,2,3208,0x102b86ce0,800,StringEqual
code-creation,Builtin,2,3208,0x102b87020,380,StringGreaterThan
code-creation,Builtin,2,3208,0x102b871a0,380,StringGreaterThanOrEqual
code-creation,Builtin,2,3208,0x102b87320,380,StringLessThan
code-creation,Builtin,2,3208,0x102b874a0,380,StringLessThanOrEqual
code-creation,Builtin,2,3208,0x102b87620,380,StringCompare
code-creation,Builtin,2,3208,0x102b877a0,3816,StringSubstring
code-creation,Builtin,2,3208,0x102b886a0,120,OrderedHashTableHealIndex
code-creation,Builtin,2,3208,0x102b88720,1084,InterpreterEntryTrampoline
code-creation,Builtin,2,3208,0x102b88b60,1120,InterpreterEntryTrampolineForProfiling
code-creation,Builtin,2,3208,0x102b88fe0,120,InterpreterForwardAllArgsThenConstruct
code-creation,Builtin,2,3208,0x102b89060,88,InterpreterPushArgsThenCall
code-creation,Builtin,2,3208,0x102b890c0,96,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,3208,0x102b89140,96,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,3250,0x102b891c0,96,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,3250,0x102b89240,808,InterpreterPushArgsThenFastConstructFunction
code-creation,Builtin,2,3250,0x102b89580,96,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,3250,0x102b89600,104,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,3250,0x102b89680,88,InterpreterEnterAtBytecode
code-creation,Builtin,2,3250,0x102b896e0,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,3250,0x102b897c0,144,InterpreterOnStackReplacement
code-creation,Builtin,2,3250,0x102b89860,496,BaselineOutOfLinePrologue
code-creation,Builtin,2,3250,0x102b89a60,24,BaselineOutOfLinePrologueDeopt
code-creation,Builtin,2,3250,0x102b89a80,140,BaselineOnStackReplacement
